,architecture,downstream,pre-training,number_of_samples,model_name,f1_macro_mean,f1_macro_std,f1_macro_count
1397,ViT_T16,PlantVillage,Derma,1,lr,0.3740297535852624,0.024097235278206643,100
1398,ViT_T16,PlantVillage,Derma,10,dc,0.0006039689387402933,0.0,100
1399,ViT_T16,PlantVillage,Derma,10,knn,0.6708936967498735,0.010482398528139439,100
1400,ViT_T16,PlantVillage,Derma,10,lr,0.768015433366177,0.010286060576655284,100
1401,ViT_T16,PlantVillage,Derma,100,dc,0.0006039689387402933,0.0,100
1402,ViT_T16,PlantVillage,Derma,100,knn,0.8698023299500511,0.005325810005115019,100
1403,ViT_T16,PlantVillage,Derma,100,lr,0.9274666183789654,0.003856693968506889,100
1404,ViT_T16,PlantVillage,Derma,3,dc,0.0006039689387402933,0.0,100
1405,ViT_T16,PlantVillage,Derma,3,knn,0.5114904280028878,0.016900279307448054,100
1406,ViT_T16,PlantVillage,Derma,3,lr,0.5849646768805371,0.017885257197489516,100
1407,ViT_T16,PlantVillage,Derma,30,dc,0.0006039689387402933,0.0,100
1408,ViT_T16,PlantVillage,Derma,30,knn,0.7815342781184127,0.006952154421132651,100
1409,ViT_T16,PlantVillage,Derma,30,lr,0.866753368111612,0.006649563397833619,100
1410,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,1,dc,0.0006039689387402933,0.0,100
1411,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,1,knn,0.38972310949296696,0.02508223247246889,100
1412,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,1,lr,0.4142155394928136,0.022759630460540595,100
1413,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,10,dc,0.0006039689387402933,0.0,100
1414,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,10,knn,0.6753017226779586,0.011642788468022948,100
1415,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,10,lr,0.798445092255676,0.009350600650231035,100
1416,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,100,dc,0.0006039689387402933,0.0,100
1417,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,100,knn,0.8409673150440807,0.004966478436151803,100
1418,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,100,lr,0.9310587535757681,0.003135087885096877,100
1419,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,3,dc,0.0006039689387402933,0.0,100
1420,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,3,knn,0.5371083001084631,0.0222578205506992,100
1421,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,3,lr,0.6299579728770722,0.02137869970532536,100
1422,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,30,dc,0.0006039689387402933,0.0,100
1423,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,30,knn,0.7657606232014601,0.008232339443823655,100
1424,ViT_T16,PlantVillage,ImageNet_1k_SL_WinKawaks,30,lr,0.8831623750913336,0.005291756309240593,100
1425,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,1,dc,0.0006039689387402933,0.0,100
1426,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,1,knn,0.4438033861783144,0.023712360115522788,100
1427,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,1,lr,0.46170912975442946,0.022730315074478737,100
1428,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,10,dc,0.0006039689387402933,0.0,100
1429,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,10,knn,0.7381267549843448,0.010920655685832815,100
1430,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,10,lr,0.839503084732631,0.00943625890486359,100
1431,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,100,dc,0.0006039689387402933,0.0,100
1432,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,100,knn,0.8920143596701117,0.004969248297575915,100
1433,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,100,lr,0.9526504820700716,0.0029659047245838015,100
1434,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,3,dc,0.0006039689387402933,0.0,100
1435,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,3,knn,0.5994847089954316,0.016240829103448522,100
1436,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,3,lr,0.6795415300164674,0.018026345881750998,100
1437,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,30,dc,0.0006039689387402933,0.0,100
1438,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,30,knn,0.8261024856562877,0.006284595808633031,100
1439,ViT_T16,PlantVillage,ImageNet_1k_SSL_Dino,30,lr,0.9154741652168918,0.005488905425826387,100
1440,ViT_T16,PlantVillage,ImageNet_AugReg,1,dc,0.0006039689387402933,0.0,100
1441,ViT_T16,PlantVillage,ImageNet_AugReg,1,knn,0.05218519273079337,0.00528062587860136,100
1442,ViT_T16,PlantVillage,ImageNet_AugReg,1,lr,0.17464356050687369,0.03112323659263862,100
1443,ViT_T16,PlantVillage,ImageNet_AugReg,10,dc,0.0006039689387402933,0.0,100
1444,ViT_T16,PlantVillage,ImageNet_AugReg,10,knn,0.15489797926214696,0.006948021027018757,100
1445,ViT_T16,PlantVillage,ImageNet_AugReg,10,lr,0.6708738968467357,0.011924548396764045,100
1446,ViT_T16,PlantVillage,ImageNet_AugReg,100,dc,0.0006039689387402933,0.0,100
1447,ViT_T16,PlantVillage,ImageNet_AugReg,100,knn,0.3221718014037902,0.010435201496763507,100
1448,ViT_T16,PlantVillage,ImageNet_AugReg,100,lr,0.880009870119425,0.003886751849445349,100
1449,ViT_T16,PlantVillage,ImageNet_AugReg,3,dc,0.0006039689387402933,0.0,100
1450,ViT_T16,PlantVillage,ImageNet_AugReg,3,knn,0.08827211916914711,0.005849137748187629,100
1451,ViT_T16,PlantVillage,ImageNet_AugReg,3,lr,0.42540995024701217,0.019628602374899252,100
1452,ViT_T16,PlantVillage,ImageNet_AugReg,30,dc,0.0006039689387402933,0.0,100
1453,ViT_T16,PlantVillage,ImageNet_AugReg,30,knn,0.22072466892441528,0.03557591708486289,100
1454,ViT_T16,PlantVillage,ImageNet_AugReg,30,lr,0.8058870253997048,0.005815543731755245,100
1455,ViT_T16,PlantVillage,Plant,1,dc,0.0006039689387402933,0.0,100
1456,ViT_T16,PlantVillage,Plant,1,knn,0.5627439537250253,0.02498463208475694,100
1457,ViT_T16,PlantVillage,Plant,1,lr,0.5800619754008949,0.02520059315824926,100
1458,ViT_T16,PlantVillage,Plant,10,dc,0.0006039689387402933,0.0,100
1459,ViT_T16,PlantVillage,Plant,10,knn,0.88543243358855,0.01040126842501407,100
1460,ViT_T16,PlantVillage,Plant,10,lr,0.928698867492078,0.00848789377412866,100
1461,ViT_T16,PlantVillage,Plant,100,dc,0.0006039689387402933,0.0,100
1462,ViT_T16,PlantVillage,Plant,100,knn,0.9747091471029257,0.002520912368381648,100
1463,ViT_T16,PlantVillage,Plant,100,lr,0.9861143696563888,0.0017227094031152415,100
1464,ViT_T16,PlantVillage,Plant,3,dc,0.0006039689387402933,0.0,100
1465,ViT_T16,PlantVillage,Plant,3,knn,0.7470620184349892,0.01793962502462983,100
1466,ViT_T16,PlantVillage,Plant,3,lr,0.8064512213544873,0.01878019528596257,100
1467,ViT_T16,PlantVillage,Plant,30,dc,0.0006039689387402933,0.0,100
1468,ViT_T16,PlantVillage,Plant,30,knn,0.9457582758798495,0.004640905524373287,100
1469,ViT_T16,PlantVillage,Plant,30,lr,0.9706123318760301,0.003550362369114258,100
1470,ViT_T16,PlantVillage,Random,1,dc,0.0006039689387402933,0.0,100
1471,ViT_T16,PlantVillage,Random,1,knn,0.09549673324246916,0.012630827673829602,100
1472,ViT_T16,PlantVillage,Random,1,lr,0.1057808117545053,0.014052303317461465,100
1473,ViT_T16,PlantVillage,Random,10,dc,0.0006039689387402933,0.0,100
1474,ViT_T16,PlantVillage,Random,10,knn,0.16808944611374638,0.0071614138382298815,100
1475,ViT_T16,PlantVillage,Random,10,lr,0.2753051811748981,0.008857982875667051,100
1476,ViT_T16,PlantVillage,Random,100,dc,0.0006039689387402933,0.0,100
1477,ViT_T16,PlantVillage,Random,100,knn,0.25115277515998113,0.005783959947559515,100
1478,ViT_T16,PlantVillage,Random,100,lr,0.4576030040995308,0.00588468144047672,100
1479,ViT_T16,PlantVillage,Random,3,dc,0.0006039689387402933,0.0,100
1480,ViT_T16,PlantVillage,Random,3,knn,0.12804629172918616,0.01090664109342043,100
1481,ViT_T16,PlantVillage,Random,3,lr,0.17515534182822845,0.01369587867854774,100
1482,ViT_T16,PlantVillage,Random,30,dc,0.0006039689387402933,0.0,100
1483,ViT_T16,PlantVillage,Random,30,knn,0.20540988509691524,0.007056423473397292,100
1484,ViT_T16,PlantVillage,Random,30,lr,0.3648061436024516,0.007419303873936725,100
